age,sex,education,income,emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_status
53.0,1,2,166538.0,34,15000.0,12.69,0.09,21.0,715,0,0,0,0,1,0,0,0,0,1,0,1
23.0,0,0,85787.0,0,25000.0,19.04,0.29,4.0,646,0,0,0,0,1,0,0,0,1,0,0,1
23.0,1,0,73967.0,0,8400.0,14.84,0.11,2.0,627,0,0,0,0,1,0,0,0,0,1,0,1
24.0,0,2,44370.0,0,6747.0,11.97,0.15,6.0,679,0,0,0,0,1,1,0,0,0,0,0,1
32.0,0,2,39518.0,11,2248.0,15.66,0.06,10.0,651,0,0,0,0,1,0,1,0,0,0,0,1
24.0,1,2,40645.0,3,6000.0,14.16,0.15,4.0,682,0,0,0,0,1,1,0,0,0,0,0,1
23.0,0,1,83747.0,1,15000.0,14.96,0.18,2.0,606,0,1,0,0,0,0,0,1,0,0,0,1
23.0,1,0,43905.0,1,13000.0,11.84,0.3,4.0,620,0,0,0,0,1,1,0,0,0,0,0,1
25.0,1,2,22772.0,2,8500.0,10.28,0.37,2.0,580,0,0,0,0,1,0,0,0,0,0,1,1
24.0,0,0,59882.0,3,2391.0,11.23,0.04,2.0,604,0,1,0,0,0,1,0,0,0,0,0,1
22.0,0,0,18038.0,0,3000.0,12.57,0.17,4.0,621,0,0,0,0,1,0,0,1,0,0,0,1
23.0,1,3,78868.0,0,16000.0,14.35,0.2,3.0,676,0,1,0,0,0,0,0,0,1,0,0,1
27.0,1,3,115194.0,4,31431.0,13.82,0.27,4.0,728,0,0,0,0,1,0,0,0,0,0,1,1
25.0,1,2,161820.0,5,7500.0,13.49,0.05,2.0,684,0,1,0,0,0,0,0,0,0,0,1,1
29.0,1,0,38800.0,8,10000.0,7.29,0.26,6.0,649,0,0,0,0,1,0,1,0,0,0,0,1
26.0,1,3,55192.0,5,15000.0,7.29,0.27,4.0,475,0,0,0,0,1,1,0,0,0,0,0,1
25.0,0,3,44403.0,2,2500.0,7.66,0.06,2.0,589,0,0,0,0,1,0,0,0,1,0,0,1
22.0,1,0,33286.0,1,12000.0,11.01,0.36,3.0,636,0,1,0,0,0,0,1,0,0,0,0,1
32.0,0,3,31532.0,10,9950.0,12.68,0.32,7.0,680,0,0,0,0,1,0,1,0,0,0,0,1
26.0,1,2,64635.0,3,4800.0,15.62,0.07,3.0,561,0,0,0,0,1,0,0,0,0,1,0,1
37.0,1,0,29849.0,15,8000.0,12.72,0.27,11.0,665,0,0,0,0,1,1,0,0,0,0,0,1
21.0,0,2,37083.0,0,10000.0,11.14,0.27,2.0,653,0,0,0,0,1,0,0,0,1,0,0,1
22.0,1,2,63319.0,0,14724.0,14.86,0.23,3.0,626,0,0,0,0,1,0,1,0,0,0,0,1
26.0,0,2,53914.0,2,11500.0,9.63,0.21,3.0,686,0,1,0,0,0,0,0,0,0,1,0,1
24.0,0,3,46467.0,5,12000.0,13.23,0.26,3.0,659,0,0,0,0,1,0,0,0,0,1,0,1
44.0,1,2,18907.0,19,2350.0,10.82,0.12,13.0,712,0,0,0,0,1,0,1,0,0,0,0,1
28.0,1,2,18718.0,6,5000.0,7.4,0.27,9.0,708,0,0,0,0,1,0,0,0,0,1,0,1
22.0,1,0,65781.0,0,7000.0,14.96,0.11,3.0,437,0,0,0,0,1,0,0,0,0,1,0,1
28.0,1,1,49163.0,4,14000.0,11.89,0.28,5.0,590,0,0,0,0,1,0,0,0,0,1,0,1
32.0,1,0,60203.0,8,12000.0,11.11,0.2,9.0,527,0,0,0,0,1,0,0,1,0,0,0,1
35.0,0,1,39441.0,14,10729.0,14.98,0.27,6.0,673,0,0,0,0,1,0,0,0,1,0,0,1
27.0,1,1,45644.0,5,5773.0,13.68,0.13,7.0,551,0,0,0,0,1,1,0,0,0,0,0,1
23.0,1,0,88919.0,1,15000.0,7.51,0.17,2.0,597,0,0,0,0,1,0,1,0,0,0,0,1
29.0,0,0,24064.0,8,2000.0,5.99,0.08,7.0,584,0,0,0,0,1,0,0,0,0,1,0,1
25.0,0,1,38364.0,5,8000.0,11.01,0.21,3.0,678,0,0,0,0,1,0,0,0,1,0,0,1
33.0,1,2,47127.0,9,2558.0,15.9,0.05,6.0,633,0,1,0,0,0,0,0,0,0,1,0,1
27.0,1,2,36851.0,5,14500.0,12.45,0.39,7.0,693,0,0,0,0,1,0,0,0,0,0,1,1
27.0,1,2,55022.0,8,14000.0,9.76,0.25,9.0,626,0,0,0,0,1,0,1,0,0,0,0,1
24.0,0,0,53588.0,1,5000.0,15.23,0.09,2.0,623,0,0,0,0,1,0,1,0,0,0,0,1
34.0,0,2,11053.0,13,1492.0,12.58,0.13,7.0,637,0,0,0,0,1,0,1,0,0,0,0,1
22.0,0,0,44043.0,0,18401.0,11.18,0.42,3.0,687,0,0,0,0,1,0,0,0,0,1,0,1
26.0,1,3,94825.0,2,15000.0,14.27,0.16,4.0,595,0,1,0,0,0,0,0,0,1,0,0,1
33.0,0,1,60947.0,7,10000.0,16.89,0.16,7.0,668,0,1,0,0,0,1,0,0,0,0,0,1
24.0,1,2,34248.0,6,6000.0,15.62,0.18,2.0,617,0,1,0,0,0,0,0,0,1,0,0,1
34.0,0,4,88667.0,12,7500.0,15.99,0.08,5.0,734,0,1,0,0,0,0,0,0,0,1,0,1
32.0,1,2,130513.0,6,7000.0,16.29,0.05,6.0,669,0,0,0,0,1,0,0,1,0,0,0,1
25.0,0,3,53259.0,4,9000.0,15.62,0.17,3.0,685,0,1,0,0,0,1,0,0,0,0,0,1
27.0,0,2,51321.0,2,14000.0,9.88,0.27,5.0,689,0,0,0,0,1,1,0,0,0,0,0,1
22.0,1,0,49052.0,0,14000.0,13.11,0.29,3.0,608,0,0,0,0,1,0,1,0,0,0,0,1
27.0,0,0,72507.0,1,6000.0,16.13,0.08,6.0,620,0,1,0,0,0,0,1,0,0,0,0,1
27.0,1,0,41795.0,5,4000.0,15.22,0.1,7.0,656,0,0,0,0,1,0,0,0,1,0,0,1
24.0,0,0,24768.0,1,4800.0,13.61,0.19,3.0,681,0,0,0,1,0,0,0,0,0,0,1,1
28.0,0,2,30920.0,10,12000.0,9.83,0.39,6.0,657,0,0,0,0,1,0,1,0,0,0,0,1
22.0,0,0,41742.0,3,16000.0,13.24,0.38,3.0,612,0,0,0,0,1,0,1,0,0,0,0,1
26.0,1,2,38663.0,3,2464.0,16.67,0.06,5.0,604,0,0,0,0,1,0,0,1,0,0,0,1
27.0,0,4,75323.0,4,15000.0,16.24,0.2,7.0,681,0,0,0,0,1,0,0,0,1,0,0,1
24.0,0,1,64745.0,0,5000.0,15.62,0.08,4.0,664,0,1,0,0,0,0,0,0,1,0,0,1
39.0,0,3,166743.0,19,20000.0,11.14,0.12,12.0,571,0,1,0,0,0,0,0,1,0,0,0,1
23.0,1,1,51501.0,0,6000.0,13.73,0.12,4.0,662,0,0,0,0,1,0,0,1,0,0,0,1
30.0,1,2,138000.0,10,14400.0,14.54,0.1,10.0,710,0,1,0,0,0,1,0,0,0,0,0,1
34.0,0,2,53591.0,5,10000.0,12.44,0.19,7.0,648,0,0,0,0,1,0,0,0,1,0,0,1
26.0,1,4,29960.0,5,5000.0,7.66,0.17,3.0,664,0,1,0,0,0,0,0,0,1,0,0,1
23.0,0,1,79162.0,0,6000.0,14.42,0.08,3.0,565,0,0,0,0,1,0,1,0,0,0,0,1
22.0,1,2,24108.0,1,4000.0,10.25,0.17,3.0,703,0,0,0,0,1,0,0,0,0,0,1,1
28.0,1,3,24866.0,8,8070.0,11.47,0.32,7.0,697,0,0,0,0,1,0,0,0,0,1,0,1
32.0,0,2,15288.0,11,900.0,10.28,0.06,5.0,657,0,0,0,0,1,0,0,0,1,0,0,1
35.0,1,3,101488.0,11,20000.0,11.54,0.2,6.0,605,0,1,0,0,0,1,0,0,0,0,0,1
29.0,1,2,18538.0,6,3643.0,13.12,0.2,7.0,623,0,0,0,0,1,0,0,0,1,0,0,1
23.0,1,1,13011.0,4,1750.0,15.05,0.13,3.0,542,0,0,0,0,1,1,0,0,0,0,0,1
28.0,1,1,47102.0,6,12000.0,11.58,0.25,8.0,644,0,0,0,0,1,0,0,0,0,1,0,1
22.0,0,1,39542.0,0,12875.0,12.53,0.33,4.0,617,0,0,0,0,1,0,0,0,0,1,0,1
25.0,1,2,29970.0,2,10625.0,6.03,0.35,2.0,611,0,0,0,0,1,0,0,0,1,0,0,1
38.0,0,2,36991.0,16,5600.0,9.99,0.15,15.0,637,0,0,0,0,1,0,1,0,0,0,0,1
23.0,1,0,40011.0,2,10000.0,11.14,0.25,3.0,509,0,0,0,0,1,0,0,0,0,1,0,1
27.0,0,0,68561.0,3,12000.0,15.95,0.18,7.0,595,0,1,0,0,0,0,0,0,1,0,0,1
29.0,0,2,208716.0,9,28000.0,17.49,0.13,10.0,614,0,1,0,0,0,1,0,0,0,0,0,1
32.0,1,0,89726.0,8,13650.0,12.42,0.15,10.0,649,0,1,0,0,0,0,1,0,0,0,0,1
24.0,1,3,161802.0,3,12000.0,16.45,0.07,2.0,596,0,1,0,0,0,0,0,0,1,0,0,1
23.0,0,2,52763.0,0,14400.0,7.82,0.27,3.0,552,0,0,0,0,1,0,0,0,1,0,0,1
32.0,0,2,55739.0,12,14458.0,11.06,0.26,9.0,666,0,0,0,0,1,0,0,0,0,1,0,1
27.0,0,1,15410.0,8,5000.0,8.49,0.32,10.0,645,0,0,0,0,1,0,0,0,1,0,0,1
23.0,0,3,66232.0,1,4200.0,10.99,0.06,2.0,657,0,0,0,0,1,0,0,0,1,0,0,1
22.0,0,0,57383.0,0,8500.0,11.01,0.15,4.0,623,0,0,0,0,1,0,0,0,0,1,0,1
25.0,0,3,68579.0,1,23000.0,11.01,0.34,2.0,665,0,0,0,0,1,0,1,0,0,0,0,1
35.0,0,3,116338.0,13,14825.0,14.79,0.13,11.0,652,0,1,0,0,0,0,0,0,1,0,0,1
25.0,0,3,94258.0,2,10000.0,14.53,0.11,5.0,608,0,0,0,0,1,0,1,0,0,0,0,1
38.0,0,2,29592.0,13,7750.0,12.53,0.26,14.0,695,0,1,0,0,0,0,0,1,0,0,0,1
24.0,1,0,78955.0,1,23000.0,11.99,0.29,4.0,620,0,0,0,0,1,0,0,1,0,0,0,1
25.0,1,3,16671.0,2,6351.0,13.04,0.38,3.0,730,0,0,0,0,1,0,0,0,0,0,1,1
25.0,0,2,65904.0,6,3600.0,11.01,0.05,3.0,647,0,0,0,0,1,0,0,0,0,1,0,1
22.0,0,1,22867.0,3,3500.0,7.49,0.15,4.0,647,0,0,0,1,0,0,0,1,0,0,0,1
30.0,1,1,150358.0,4,4376.0,12.72,0.03,8.0,612,0,1,0,0,0,1,0,0,0,0,0,1
27.0,1,3,36119.0,1,9000.0,13.17,0.25,6.0,649,0,0,0,0,1,0,0,0,1,0,0,1
25.0,0,3,124210.0,1,14359.0,12.16,0.12,4.0,692,0,1,0,0,0,1,0,0,0,0,0,1
29.0,0,2,38266.0,5,18000.0,10.75,0.47,7.0,647,0,0,0,0,1,1,0,0,0,0,0,1
30.0,1,3,35962.0,8,2400.0,17.93,0.07,7.0,663,0,0,0,0,1,0,0,0,1,0,0,1
21.0,1,2,29477.0,0,5000.0,11.01,0.17,2.0,650,0,0,0,0,1,0,0,1,0,0,0,1
50.0,0,1,24124.0,26,4000.0,11.01,0.17,11.0,705,0,0,0,0,1,1,0,0,0,0,0,1
27.0,0,0,38975.0,9,5000.0,6.62,0.13,7.0,566,0,0,0,0,1,0,0,1,0,0,0,1
26.0,0,2,96926.0,5,7500.0,15.23,0.08,2.0,575,0,1,0,0,0,1,0,0,0,0,0,1
23.0,0,3,24200.0,0,6250.0,16.82,0.26,2.0,616,0,0,0,0,1,0,0,1,0,0,0,1
24.0,1,2,48003.0,1,8000.0,11.01,0.17,2.0,629,0,0,0,0,1,0,0,1,0,0,0,1
26.0,0,2,75640.0,5,6000.0,11.12,0.08,3.0,646,0,0,0,0,1,0,0,0,0,1,0,1
24.0,0,3,30859.0,1,8500.0,12.21,0.28,2.0,607,0,0,0,0,1,0,0,1,0,0,0,1
29.0,0,2,65849.0,6,10000.0,14.96,0.15,9.0,641,0,0,0,0,1,0,0,0,0,1,0,1
22.0,1,0,30897.0,1,8000.0,11.36,0.26,2.0,618,0,0,0,0,1,0,1,0,0,0,0,1
26.0,1,0,76443.0,1,12000.0,15.27,0.16,2.0,647,0,1,0,0,0,0,1,0,0,0,0,1
23.0,0,0,90008.0,1,24236.0,15.5,0.27,2.0,598,0,0,0,0,1,1,0,0,0,0,0,1
65.0,1,0,160380.0,42,18000.0,11.01,0.11,25.0,675,0,1,0,0,0,1,0,0,0,0,0,1
24.0,0,1,83924.0,1,10000.0,16.43,0.12,4.0,646,0,0,0,0,1,0,0,1,0,0,0,1
32.0,1,2,110497.0,7,5000.0,17.2,0.05,9.0,605,0,1,0,0,0,1,0,0,0,0,0,1
31.0,1,2,26054.0,7,11000.0,8.59,0.42,6.0,570,0,0,0,0,1,0,0,0,1,0,0,1
35.0,0,1,121109.0,11,11494.0,15.19,0.09,9.0,619,0,1,0,0,0,1,0,0,0,0,0,1
22.0,1,1,39191.0,0,4800.0,16.49,0.12,2.0,621,0,0,0,0,1,1,0,0,0,0,0,1
42.0,0,1,33684.0,17,9000.0,11.11,0.27,16.0,701,0,0,0,0,1,0,0,0,1,0,0,1
28.0,0,2,83984.0,6,18000.0,17.39,0.21,7.0,678,0,1,0,0,0,0,0,0,0,1,0,1
27.0,1,1,42760.0,4,12000.0,9.98,0.28,8.0,617,0,0,0,0,1,1,0,0,0,0,0,1
28.0,0,3,725550.0,4,25000.0,9.01,0.03,9.0,604,0,1,0,0,0,0,0,0,0,1,0,1
28.0,1,3,99625.0,9,16750.0,20.0,0.17,6.0,614,0,0,0,0,1,0,0,0,0,0,1,1
43.0,1,3,24111.0,20,7500.0,9.01,0.31,11.0,589,0,0,0,0,1,0,0,1,0,0,0,1
22.0,0,0,41003.0,1,5600.0,13.23,0.14,4.0,650,0,0,0,0,1,0,0,0,1,0,0,1
28.0,1,2,130340.0,8,20000.0,15.31,0.15,8.0,712,0,0,0,0,1,1,0,0,0,0,0,1
25.0,0,3,103168.0,1,20000.0,17.39,0.19,2.0,662,0,0,0,0,1,0,0,0,1,0,0,1
41.0,1,4,72894.0,17,23800.0,6.91,0.33,15.0,755,0,0,0,0,1,0,0,1,0,0,0,1
25.0,0,3,76733.0,2,20000.0,12.42,0.26,3.0,656,0,0,0,0,1,0,0,0,1,0,0,1
37.0,1,3,54047.0,13,1717.0,10.49,0.03,17.0,739,0,0,0,0,1,0,0,0,1,0,0,1
21.0,1,1,41953.0,0,2500.0,7.88,0.06,3.0,654,0,1,0,0,0,0,0,1,0,0,0,1
25.0,0,1,41803.0,0,6000.0,15.7,0.14,3.0,670,0,1,0,0,0,0,0,0,1,0,0,1
30.0,1,0,134243.0,5,12500.0,19.04,0.09,8.0,648,0,1,0,0,0,0,0,1,0,0,0,1
31.0,0,2,100867.0,7,10000.0,11.01,0.1,5.0,654,0,1,0,0,0,0,0,0,1,0,0,1
31.0,1,2,49613.0,9,14600.0,11.01,0.29,5.0,689,0,0,0,0,1,1,0,0,0,0,0,1
24.0,0,2,55160.0,0,6000.0,17.19,0.11,3.0,533,0,0,0,0,1,0,0,0,1,0,0,1
26.0,0,2,85126.0,0,22500.0,18.99,0.26,4.0,655,0,0,0,0,1,0,1,0,0,0,0,1
42.0,0,1,96969.0,22,35000.0,11.43,0.36,15.0,583,0,0,0,0,1,0,0,0,0,1,0,1
32.0,0,2,130375.0,13,8400.0,15.99,0.06,7.0,693,0,1,0,0,0,1,0,0,0,0,0,1
50.0,1,0,83774.0,28,15000.0,11.01,0.18,17.0,693,0,0,0,0,1,1,0,0,0,0,0,1
29.0,0,3,11409.0,3,3000.0,7.49,0.26,7.0,651,0,0,0,0,1,0,0,0,0,1,0,1
24.0,1,0,39520.0,4,15000.0,10.24,0.38,5.0,620,0,0,0,0,1,0,1,0,0,0,0,1
24.0,0,1,51088.0,0,15000.0,15.27,0.29,3.0,696,0,0,0,0,1,0,1,0,0,0,0,1
35.0,0,1,101613.0,12,15200.0,15.27,0.15,7.0,620,0,1,0,0,0,1,0,0,0,0,0,1
27.0,1,2,45320.0,4,14700.0,5.99,0.32,9.0,627,0,0,0,0,1,0,0,0,1,0,0,1
32.0,1,1,19834.0,12,5000.0,5.42,0.25,5.0,586,0,0,0,0,1,0,0,1,0,0,0,1
27.0,1,3,28115.0,2,3500.0,13.99,0.12,10.0,661,0,0,0,0,1,0,0,0,0,1,0,1
25.0,1,3,166588.0,2,20000.0,15.94,0.12,4.0,659,0,1,0,0,0,1,0,0,0,0,0,1
33.0,0,1,55876.0,11,14300.0,9.91,0.26,6.0,711,0,1,0,0,0,0,0,0,0,1,0,1
26.0,1,2,31074.0,5,6500.0,14.09,0.21,2.0,703,0,0,0,0,1,0,0,0,1,0,0,1
26.0,0,1,135098.0,3,25000.0,15.31,0.19,3.0,652,0,1,0,0,0,1,0,0,0,0,0,1
29.0,1,3,73150.0,6,25000.0,20.0,0.34,10.0,630,0,1,0,0,0,0,0,0,1,0,0,1
24.0,0,2,111373.0,2,10000.0,19.29,0.09,2.0,651,0,0,0,1,0,0,0,0,1,0,0,1
25.0,0,0,70087.0,2,6000.0,11.19,0.09,3.0,658,0,0,0,0,1,0,1,0,0,0,0,1
23.0,0,0,78180.0,0,3500.0,14.72,0.04,2.0,628,0,0,0,0,1,1,0,0,0,0,0,1
34.0,0,0,48955.0,15,13200.0,11.01,0.27,6.0,652,0,0,0,0,1,0,0,0,0,0,1,1
22.0,0,0,24940.0,0,10000.0,7.49,0.4,4.0,439,0,0,0,0,1,0,1,0,0,0,0,1
22.0,1,0,19005.0,0,6000.0,14.59,0.32,4.0,561,0,0,0,0,1,0,1,0,0,0,0,1
23.0,0,1,25981.0,0,10000.0,12.21,0.38,4.0,628,0,0,0,0,1,0,0,0,0,1,0,1
24.0,0,1,66881.0,3,8000.0,16.9,0.12,4.0,549,0,0,0,0,1,0,0,0,0,1,0,1
28.0,0,4,89523.0,7,5000.0,15.21,0.06,8.0,707,0,0,0,0,1,1,0,0,0,0,0,1
26.0,0,0,89108.0,4,12000.0,13.53,0.13,4.0,587,0,0,0,0,1,0,0,0,0,0,1,1
35.0,0,1,60939.0,14,17500.0,12.84,0.29,5.0,700,0,0,0,0,1,0,0,0,0,1,0,1
33.0,0,3,71146.0,8,17210.0,16.33,0.24,8.0,671,0,0,0,0,1,0,0,0,1,0,0,1
29.0,0,2,26612.0,6,7710.0,7.45,0.29,9.0,596,0,0,0,0,1,0,0,0,1,0,0,1
22.0,1,3,71782.0,0,16000.0,16.32,0.22,3.0,562,0,0,0,0,1,0,0,0,1,0,0,1
23.0,0,1,29660.0,3,1375.0,11.11,0.05,3.0,678,0,1,0,0,0,0,0,0,1,0,0,1
33.0,1,2,15283.0,8,1000.0,7.88,0.07,7.0,674,0,0,0,0,1,0,1,0,0,0,0,1
28.0,1,2,22788.0,7,3500.0,14.22,0.15,5.0,515,0,0,0,1,0,0,0,0,0,0,1,1
37.0,0,1,65800.0,17,9000.0,14.07,0.14,11.0,621,0,0,0,0,1,0,0,1,0,0,0,1
25.0,0,0,106741.0,1,20000.0,16.35,0.19,3.0,650,0,0,0,0,1,0,0,1,0,0,0,1
34.0,1,0,37810.0,15,10000.0,10.37,0.26,5.0,672,0,0,0,0,1,0,0,0,0,1,0,1
22.0,0,2,48610.0,1,14125.0,12.42,0.29,4.0,618,0,1,0,0,0,0,1,0,0,0,0,1
24.0,0,1,118578.0,4,16000.0,16.32,0.13,4.0,672,0,0,0,0,1,0,0,0,0,0,1,1
26.0,0,0,47870.0,1,5593.0,15.65,0.12,4.0,565,0,0,0,0,1,0,0,1,0,0,0,1
25.0,1,1,24070.0,2,8000.0,12.99,0.33,4.0,691,0,0,0,0,1,0,0,1,0,0,0,1
22.0,0,1,34639.0,0,3250.0,15.21,0.09,2.0,645,0,1,0,0,0,0,0,0,1,0,0,1
23.0,1,3,64253.0,2,8000.0,16.29,0.12,2.0,498,0,1,0,0,0,0,0,0,1,0,0,1
25.0,0,3,39389.0,3,8575.0,15.62,0.22,2.0,698,0,0,0,0,1,1,0,0,0,0,0,1
28.0,1,2,34363.0,6,4730.0,13.33,0.14,5.0,612,0,0,0,0,1,0,0,0,1,0,0,1
22.0,1,1,60501.0,0,25000.0,11.83,0.41,3.0,687,0,0,0,0,1,0,0,0,0,1,0,1
25.0,1,2,150806.0,3,11610.0,12.88,0.08,3.0,550,0,1,0,0,0,0,0,0,1,0,0,1
25.0,1,2,63657.0,4,18000.0,12.98,0.28,4.0,572,0,0,0,0,1,0,0,0,0,0,1,1
29.0,1,0,45479.0,4,12000.0,9.63,0.26,7.0,656,0,0,0,0,1,0,0,1,0,0,0,1
28.0,1,3,35715.0,7,1500.0,15.7,0.04,6.0,721,0,0,0,0,1,0,0,0,0,0,1,1
25.0,0,0,36826.0,4,10000.0,7.51,0.27,3.0,650,0,0,0,0,1,0,0,0,1,0,0,1
29.0,1,2,95808.0,10,15000.0,15.7,0.16,7.0,645,0,0,0,0,1,0,0,1,0,0,0,1
24.0,1,2,41936.0,0,5019.0,13.17,0.12,4.0,589,0,0,0,0,1,0,0,0,0,1,0,1
26.0,0,3,12775.0,3,1750.0,9.99,0.14,4.0,659,0,0,0,0,1,0,0,0,0,0,1,1
26.0,0,1,126897.0,2,24000.0,15.21,0.19,4.0,488,0,1,0,0,0,0,0,0,1,0,0,1
32.0,1,3,64598.0,8,25000.0,11.86,0.39,9.0,569,0,0,0,0,1,0,0,0,0,0,1,1
21.0,0,2,19931.0,0,8000.0,7.51,0.4,4.0,675,0,0,0,0,1,0,0,1,0,0,0,1
34.0,1,1,49030.0,14,25000.0,10.25,0.51,5.0,611,0,0,0,0,1,0,1,0,0,0,0,1
27.0,1,1,73008.0,6,25000.0,11.01,0.34,9.0,579,0,0,0,0,1,0,1,0,0,0,0,1
27.0,1,3,60731.0,0,8385.0,11.2,0.14,5.0,663,0,0,0,0,1,0,0,0,1,0,0,1
22.0,1,3,20297.0,0,5500.0,7.14,0.27,3.0,687,0,1,0,0,0,0,0,0,0,0,1,1
29.0,0,2,49038.0,5,23500.0,11.12,0.48,8.0,581,0,0,0,0,1,1,0,0,0,0,0,1
27.0,1,2,76377.0,3,24250.0,15.31,0.32,6.0,681,0,0,0,0,1,0,0,0,1,0,0,1
28.0,1,0,191586.0,5,6000.0,15.95,0.03,10.0,574,0,0,0,0,1,0,0,0,0,1,0,1
30.0,1,2,55166.0,6,7555.0,15.08,0.14,6.0,614,0,0,0,0,1,0,0,0,1,0,0,1
21.0,0,2,29630.0,0,10000.0,13.48,0.34,2.0,680,0,0,0,0,1,1,0,0,0,0,0,1
27.0,0,3,88669.0,2,10500.0,11.83,0.12,6.0,676,0,1,0,0,0,0,0,1,0,0,0,1
24.0,1,0,23957.0,3,4000.0,14.35,0.17,4.0,647,0,0,0,0,1,0,0,0,1,0,0,1
32.0,0,0,48023.0,6,7200.0,11.21,0.15,5.0,542,0,0,0,0,1,1,0,0,0,0,0,1
24.0,1,1,44415.0,0,2817.0,10.08,0.06,4.0,579,0,0,0,0,1,0,0,0,1,0,0,1
23.0,1,3,84175.0,2,3800.0,15.28,0.05,3.0,656,0,0,0,0,1,0,1,0,0,0,0,1
24.0,1,3,29873.0,0,8500.0,7.9,0.28,3.0,635,0,0,0,0,1,0,0,0,0,1,0,1
27.0,1,1,156761.0,4,12800.0,14.84,0.08,7.0,579,0,1,0,0,0,0,0,0,0,0,1,1
35.0,1,2,83607.0,15,20000.0,13.49,0.24,5.0,545,0,0,0,0,1,0,0,0,0,0,1,1
24.0,1,3,39682.0,2,1500.0,9.91,0.04,3.0,587,0,0,0,0,1,0,0,0,1,0,0,1
21.0,0,0,22811.0,2,7000.0,11.14,0.31,4.0,648,0,0,0,0,1,0,0,1,0,0,0,1
28.0,1,0,65483.0,3,10000.0,16.24,0.15,8.0,663,0,0,0,0,1,1,0,0,0,0,0,1
26.0,0,0,8000.0,7,1000.0,9.63,0.12,3.0,598,0,0,0,0,1,0,1,0,0,0,0,1
22.0,1,2,42029.0,0,7500.0,12.53,0.18,4.0,630,0,0,0,0,1,0,0,0,1,0,0,1
23.0,1,1,23966.0,0,6250.0,16.82,0.26,4.0,676,0,0,0,0,1,0,0,1,0,0,0,1
25.0,0,0,94495.0,2,15000.0,11.01,0.16,4.0,643,0,0,0,0,1,1,0,0,0,0,0,1
23.0,1,3,74281.0,0,18000.0,12.09,0.24,3.0,672,0,1,0,0,0,0,0,1,0,0,0,1
24.0,1,1,50309.0,3,25000.0,11.01,0.5,3.0,625,0,0,0,0,1,0,0,1,0,0,0,1
26.0,1,2,48935.0,4,10000.0,10.96,0.2,4.0,652,0,0,0,0,1,1,0,0,0,0,0,1
27.0,0,2,40601.0,3,5558.0,11.41,0.14,5.0,656,0,0,0,0,1,0,1,0,0,0,0,1
26.0,1,3,18021.0,0,2350.0,9.91,0.13,4.0,653,0,0,0,0,1,0,0,0,1,0,0,1
29.0,1,0,20545.0,4,2500.0,6.62,0.12,9.0,580,0,0,0,0,1,0,0,1,0,0,0,1
22.0,1,0,12769.0,0,1500.0,7.29,0.12,2.0,503,0,0,0,0,1,0,0,0,0,0,1,1
37.0,1,0,37218.0,15,15000.0,11.01,0.4,12.0,707,0,0,0,0,1,0,0,0,0,1,0,1
25.0,1,2,29628.0,5,1325.0,13.49,0.04,2.0,700,0,0,0,0,1,0,1,0,0,0,0,1
23.0,0,3,22337.0,2,3200.0,11.01,0.14,4.0,586,0,0,0,0,1,0,0,1,0,0,0,1
30.0,1,1,37481.0,8,20134.0,14.21,0.54,5.0,613,0,0,0,0,1,0,0,0,0,0,1,1
29.0,0,0,116278.0,5,10714.0,19.19,0.09,5.0,626,0,0,0,0,1,0,0,0,1,0,0,1
23.0,1,0,37773.0,3,3000.0,14.96,0.08,2.0,640,0,1,0,0,0,0,0,0,1,0,0,1
32.0,0,2,49446.0,11,15000.0,11.71,0.3,8.0,662,0,0,0,0,1,0,0,0,1,0,0,1
26.0,1,0,39425.0,4,15000.0,15.33,0.38,3.0,480,0,1,0,0,0,0,0,0,1,0,0,1
24.0,1,1,48982.0,1,3000.0,11.01,0.06,3.0,694,0,0,0,0,1,0,1,0,0,0,0,1
30.0,1,0,30937.0,10,5000.0,9.91,0.16,7.0,668,0,0,0,0,1,0,0,1,0,0,0,1
24.0,1,3,96836.0,1,25000.0,6.62,0.26,2.0,583,0,0,0,0,1,0,1,0,0,0,0,1
24.0,0,2,68142.0,1,4900.0,15.95,0.07,4.0,536,0,1,0,0,0,0,0,0,1,0,0,1
27.0,0,2,19373.0,7,3050.0,10.38,0.16,5.0,694,0,0,0,0,1,0,0,0,0,1,0,1
23.0,1,1,47477.0,2,14575.0,11.01,0.31,4.0,545,0,0,0,0,1,0,0,0,1,0,0,1
23.0,1,1,20873.0,3,4291.0,10.68,0.21,4.0,627,0,0,0,0,1,1,0,0,0,0,0,1
34.0,1,2,51385.0,10,18825.0,7.9,0.37,10.0,701,0,0,0,0,1,0,0,0,0,1,0,1
27.0,0,2,22496.0,6,5000.0,7.9,0.22,9.0,653,0,0,0,1,0,0,1,0,0,0,0,1
22.0,0,1,42433.0,0,7500.0,15.05,0.18,2.0,617,0,0,0,0,1,0,0,1,0,0,0,1
